longitude_deg,latitude_deg,radius_m,Br,Btheta,Bphi,Btot
-59.500000,2.000000,1737400.000,6.171457200e-03,-2.661446300e-03,-1.202611900e-02,1.377670928e-02
-59.500000,2.500000,1737400.000,6.146671700e-03,-2.742637700e-03,-1.193107000e-02,1.369868847e-02
-59.500000,3.000000,1737400.000,6.121551400e-03,-2.821152200e-03,-1.183438600e-02,1.361928718e-02
-59.500000,3.500000,1737400.000,6.096125200e-03,-2.896986800e-03,-1.173618900e-02,1.353858956e-02
-59.500000,4.000000,1737400.000,6.070401000e-03,-2.970165300e-03,-1.163661000e-02,1.345668393e-02
-59.500000,4.500000,1737400.000,6.044410700e-03,-3.040690100e-03,-1.153577000e-02,1.337365644e-02
-59.500000,5.000000,1737400.000,6.018151900e-03,-3.108588600e-03,-1.143377100e-02,1.328956714e-02
-59.500000,5.500000,1737400.000,5.991673100e-03,-3.173883400e-03,-1.133074300e-02,1.320452268e-02
-59.500000,6.000000,1737400.000,5.964969600e-03,-3.236583900e-03,-1.122678600e-02,1.311857696e-02
-59.500000,6.500000,1737400.000,5.938070800e-03,-3.296739900e-03,-1.112199800e-02,1.303180794e-02
-59.500000,7.000000,1737400.000,5.910978300e-03,-3.354366900e-03,-1.101649700e-02,1.294429017e-02
-59.500000,7.500000,1737400.000,5.883743500e-03,-3.409502700e-03,-1.091037200e-02,1.285610219e-02
-59.500000,8.000000,1737400.000,5.856337900e-03,-3.462184500e-03,-1.080372100e-02,1.276729425e-02
-59.500000,8.500000,1737400.000,5.828804700e-03,-3.512442700e-03,-1.069663400e-02,1.267794135e-02
-59.500000,9.000000,1737400.000,5.801169400e-03,-3.560329000e-03,-1.058921600e-02,1.258812951e-02
-59.500000,9.500000,1737400.000,5.773401800e-03,-3.605873600e-03,-1.048152000e-02,1.249786999e-02
-59.500000,10.000000,1737400.000,5.745550900e-03,-3.649134400e-03,-1.037364400e-02,1.240725702e-02
