longitude_deg,latitude_deg,radius_m,Bx,By,Bz,Btot
-10.800003,4.400000,1737400.000,-5.716745690e-03,-3.472396000e-04,2.791391910e-03,6.371312692e-03
-10.800003,4.800000,1737400.000,-5.514118100e-03,1.356468000e-04,1.828152980e-03,5.810855513e-03
-10.800003,5.200000,1737400.000,-5.315646280e-03,4.253188000e-04,9.824258600e-04,5.422375128e-03
-10.800003,5.600000,1737400.000,-5.120588820e-03,5.632105000e-04,2.566745200e-04,5.157859802e-03
-10.800003,6.000000,1737400.000,-4.928571910e-03,5.852350000e-04,-3.518235700e-04,4.975650802e-03
-10.800003,6.400000,1737400.000,-4.739520040e-03,5.218970000e-04,-8.494092700e-04,4.843234745e-03
-10.800003,6.800000,1737400.000,-4.553541630e-03,3.986626000e-04,-1.244858750e-03,4.737440929e-03
-10.800003,7.200000,1737400.000,-4.370870340e-03,2.363500000e-04,-1.548363830e-03,4.643037734e-03
-10.800003,7.600000,1737400.000,-4.191841280e-03,5.158670000e-05,-1.770759530e-03,4.550800349e-03
-10.800003,8.000000,1737400.000,-4.016800730e-03,-1.426080000e-04,-1.922990450e-03,4.455661277e-03
-10.800003,8.400001,1737400.000,-3.846080020e-03,-3.363988300e-04,-2.015628970e-03,4.355256116e-03
-10.800003,8.800000,1737400.000,-3.680041660e-03,-5.225259100e-04,-2.058629430e-03,4.248964000e-03
-10.800003,9.200001,1737400.000,-3.518941260e-03,-6.960160900e-04,-2.061050220e-03,4.137065868e-03
-10.800003,9.600000,1737400.000,-3.363026590e-03,-8.536274700e-04,-2.031059930e-03,4.020426861e-03
-10.800003,10.000000,1737400.000,-3.212502090e-03,-9.934514300e-04,-1.975840000e-03,3.900135783e-03
-10.800003,10.400001,1737400.000,-3.067487080e-03,-1.114744219e-03,-1.901543250e-03,3.777300411e-03
-10.800003,10.800000,1737400.000,-2.928068140e-03,-1.217553180e-03,-1.813472950e-03,3.653040230e-03
-10.800003,11.200001,1737400.000,-2.794290200e-03,-1.302452910e-03,-1.716018840e-03,3.528336997e-03
-10.800003,11.600000,1737400.000,-2.666129320e-03,-1.370501910e-03,-1.612807390e-03,3.404066497e-03
-10.800003,12.000000,1737400.000,-2.543547440e-03,-1.422943390e-03,-1.506797430e-03,3.280981555e-03
-10.399994,-12.000000,1737400.000,4.430061390e-03,1.509266600e-02,1.815833819e-02,2.402372279e-02
-10.399994,-11.600000,1737400.000,4.870975930e-03,1.735919838e-02,1.940888596e-02,2.649099902e-02
-10.399994,-11.200000,1737400.000,5.366790380e-03,2.001033503e-02,2.068255190e-02,2.927428735e-02
-10.399994,-10.800000,1737400.000,5.922894100e-03,2.311214110e-02,2.194144400e-02,3.241417445e-02
-10.399994,-10.400000,1737400.000,6.543963570e-03,2.673794387e-02,2.312780680e-02,3.595325505e-02
